pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,thisRow.t,notes,pre_run.started,text_pre_run.started,key_resp_start.started,pre_run.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_2.started,wait_screen.stopped,pre_cue.started,hor_line_precue.started,ver_line_precue.started,hor_line_precue.stopped,ver_line_precue.stopped,pre_cue.stopped,MI.started,image_mi.started,image_mi.stopped,MI.stopped,pause.started,text_pause.started,text_pause.stopped,pause.stopped,run_break.started,text.started,key_resp.started,run_break.stopped,key_resp.keys,key_resp.rt,key_resp.duration,post_run.started,text_post_run.started,key_resp_end.started,post_run.stopped,key_resp_end.keys,key_resp_end.rt,key_resp_end.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,0.020470999996177852,0.03699549997691065,0.03699549997691065,51.20535109995399,space,51.15729600004852,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,078363,001,2024-07-26_09h52.45.304,bci_racingteam,2024.1.5,None,2024-07-26 09h52.51.356068 +0200,
pics/left_hand.JPG,left_hand,0,0,0,0,0,0,0,2,54.25751789996866,,,,,,,,,51.21431469998788,51.23785549995955,54.20759799994994,54.235671999980696,54.25751789996866,54.25751789996866,56.276169699965976,56.276169699965976,56.243421499966644,56.24344760004897,56.276169699965976,60.78064420004375,60.76446610002313,60.76453829999082,60.78064420004375,63.283159799990244,63.26696689997334,,,,,,,,,,,,,,,078363,001,2024-07-26_09h52.45.304,bci_racingteam,2024.1.5,None,2024-07-26 09h52.51.356068 +0200,
pics/right_foot.JPG,right_foot,0,0,0,0,0,1,1,1,63.283159799990244,,,,,,,,,,,,63.26737619994674,63.283159799990244,63.283159799990244,65.30185539997183,65.30185539997183,65.26903049997054,65.26905500004068,65.30185539997183,69.80627770000137,69.79017940000631,69.79020559997298,69.80627770000137,72.30884129996412,72.29286309995223,,,,,,,,,,,,,,,078363,001,2024-07-26_09h52.45.304,bci_racingteam,2024.1.5,None,2024-07-26 09h52.51.356068 +0200,
pics/mental_singing.JPG,mental_singing,0,0,0,0,0,2,2,3,72.30884129996412,,,,,,,,,,,,72.29326459998265,72.30884129996412,72.30884129996412,74.32736839994323,74.32736839994323,74.2946206999477,74.29464440001175,74.32736839994323,78.83194649999496,78.81574570003431,78.81576989998575,78.83194649999496,81.33442329999525,81.31822190003004,,,,,,,,,,,,,,,078363,001,2024-07-26_09h52.45.304,bci_racingteam,2024.1.5,None,2024-07-26 09h52.51.356068 +0200,
pics/mental_singing.JPG,mental_singing,0,0,0,0,0,3,3,3,81.33442329999525,,,,,,,,,,,,81.31861309998203,81.33442329999525,81.33442329999525,83.33635879994836,83.33635879994836,83.32026770000812,83.3202909999527,83.33635879994836,87.8408894999884,87.82479089999106,87.82481459993869,87.8408894999884,90.34335159999318,90.32728329999372,,,,,,,,,,,,,,,078363,001,2024-07-26_09h52.45.304,bci_racingteam,2024.1.5,None,2024-07-26 09h52.51.356068 +0200,
pics/right_foot.JPG,right_foot,0,0,0,0,1,0,4,1,90.34335159999318,,,,,,,,,,,,90.32775079994462,90.34335159999318,90.34335159999318,92.34532079997007,92.34532079997007,92.32923689996824,92.32926170004066,92.34532079997007,96.84986529999878,96.83368749998044,96.83371250005439,96.84986529999878,99.35232379997615,99.33618470001966,,,,,,,,,,,,,,,078363,001,2024-07-26_09h52.45.304,bci_racingteam,2024.1.5,None,2024-07-26 09h52.51.356068 +0200,
pics/mental_singing.JPG,mental_singing,0,0,0,0,1,1,5,3,99.35232379997615,,,,,,,,,,,,99.33658660005312,99.35232379997615,99.35232379997615,101.35425910004415,101.35425910004415,101.33816040004604,101.33818489999976,101.35425910004415,105.85851950000506,105.84235439996701,105.84237770002801,105.85851950000506,108.36124150000978,108.34510409994982,,,,,,,,,,,,,,,078363,001,2024-07-26_09h52.45.304,bci_racingteam,2024.1.5,None,2024-07-26 09h52.51.356068 +0200,
pics/left_hand.JPG,left_hand,0,0,0,0,1,2,6,2,108.36124150000978,,,,,,,,,,,,108.34553759999108,108.36124150000978,108.36124150000978,110.36329260002822,110.36329260002822,110.34712629998103,110.34714960004203,110.36329260002822,114.86773689999245,114.85155619995203,114.85158020001836,114.86773689999245,117.37021419999655,117.35402560001239,,,,,,,,,,,,,,,078363,001,2024-07-26_09h52.45.304,bci_racingteam,2024.1.5,None,2024-07-26 09h52.51.356068 +0200,
pics/left_hand.JPG,left_hand,0,0,0,0,1,3,7,2,117.37021419999655,,,,,,,,,,,,117.35443860001396,117.37021419999655,117.37021419999655,119.37219350005034,119.37219350005034,119.3562302000355,119.35626260004938,119.37219350005034,123.876666199998,123.86047029995825,123.86049440002535,123.876666199998,126.37919829995371,126.36331199994311,,,,,,,,,,,,,,,078363,001,2024-07-26_09h52.45.304,bci_racingteam,2024.1.5,None,2024-07-26 09h52.51.356068 +0200,
pics/left_foot.JPG,left_foot,0,0,0,0,2,0,8,0,126.37919829995371,,,,,,,,,,,,126.36371920001693,126.37919829995371,126.37919829995371,128.3978651999496,128.3978651999496,128.36505639995448,128.36508130002767,128.3978651999496,132.90229630004615,132.8861691999482,132.88619410002138,132.90229630004615,135.40481860004365,135.38867759995628,,,,,,,,,,,,,,,078363,001,2024-07-26_09h52.45.304,bci_racingteam,2024.1.5,None,2024-07-26 09h52.51.356068 +0200,
