thisN,thisTrialN,thisRepN,pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,thisRow.t,notes,piloting,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_wait_screen.started,text_wait_screen.stopped,wait_screen.stopped,MI.started,move_circle.started,mi_circle.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,False,0.014097200008109212,0.022442899993620813,0.022442899993620813,0.4098738000029698,space,0.38062849998823367,None,,,,,,,,857793 ,001,2026-06-17_16h04.19.009,bci_circle,,2026.1.1,119.43664127108016,2026-06-17 16h04.19.078413 +0200,
0,0,0,pics/left_hand.JPG,left_hand,0,0,0,0,0,0,0,0,3.410505000007106,,,,,,,,,,0.4101283999916632,0.41497300000628456,3.410505000007106,3.399275400006445,3.404962100001285,3.410505000007106,3.410505000007106,,,,,,,,,
