thisN,thisTrialN,thisRepN,pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,thisRow.t,notes,piloting,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_wait_screen.started,text_wait_screen.stopped,wait_screen.stopped,MI.started,move_circle.started,mi_circle.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,False,0.005477099999552593,0.01926209998782724,0.01926209998782724,0.5385005999996793,space,0.5046181000070646,None,,,,,,,,924503,001,2026-06-17_16h11.47.181,bci_circle,,2026.1.1,96.72732758700018,2026-06-17 16h11.47.258923 +0200,
0,0,0,pics/feet.JPG,feet,0,0,0,0,0,0,0,1,0.5522204000153579,,,,,,,,,,0.5389022000017576,0.5522204000153579,,3.536408100015251,3.545065899990732,,,,,,,,,,,
