thisN,thisTrialN,thisRepN,pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,thisRow.t,notes,piloting,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_wait_screen.started,text_wait_screen.stopped,wait_screen.stopped,MI.started,move_circle.started,mi_circle.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,False,0.02728680000291206,0.0354014000040479,0.0354014000040479,2.2147109000070486,space,2.1680169999890495,None,,,,,,,,331275,001,2026-06-17_15h49.09.875,bci_circle,,2026.1.1,119.36906288509822,2026-06-17 15h49.09.958052 +0200,
0,0,0,pics/feet.JPG,feet,0,0,0,0,0,0,0,1,5.216244800016284,,,,,,,,,,2.214963500009617,2.220668099995237,5.216244800016284,5.205460500001209,5.2109286999912,5.216244800016284,5.216244800016284,,,,,,,,,
