thisN,thisTrialN,thisRepN,pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,thisRow.t,notes,piloting,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_wait_screen.started,text_wait_screen.stopped,wait_screen.stopped,MI.started,move_circle.started,mi_circle.started,image_mi.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,False,0.02621410001302138,0.034963699989020824,0.034963699989020824,3.165684500010684,space,3.1210204999661073,None,,,,,,,,,822625,001,2026-06-19_09h39.40.994,bci_circle,,2026.1.1,119.98435406077458,2026-06-19 09h39.41.110585 +0200,
0,0,0,pics/none.JPG,rest,0,0,0,0,0,0,0,2,6.1769605000154115,,,,,,,,,,3.1660236999741755,3.172440499998629,6.1769605000154115,6.1558530000038445,6.163915399985854,6.1769605000154115,6.1769605000154115,6.1769605000154115,,,,,,,,,
