thisN,thisTrialN,thisRepN,pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,thisRow.t,notes,piloting,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_wait_screen.started,text_wait_screen.stopped,wait_screen.stopped,MI.started,move_circle.started,mi_circle.started,image_mi.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,False,0.008107099973130971,0.0208623000071384,0.0208623000071384,0.29242680000606924,space,0.26436850003665313,None,,,,,,,,,190914,001,2026-06-19_09h33.43.272,bci_circle,,2026.1.1,119.86541514759352,2026-06-19 09h33.43.374086 +0200,
0,0,0,pics/feet.JPG,feet,0,0,0,0,0,0,0,1,3.3151954999775626,,,,,,,,,,0.29271030001109466,0.29820309998467565,3.3151954999775626,3.2824437000090256,3.3043374000117183,3.3151954999775626,3.3151954999775626,3.3151954999775626,,,,,,,,,
