thisN,thisTrialN,thisRepN,pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,thisRow.t,notes,piloting,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_wait_screen.started,text_wait_screen.stopped,wait_screen.stopped,MI.started,move_circle.started,mi_circle.started,image_mi.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,False,0.004993699956685305,0.013525699963793159,0.013525699963793159,0.23455719999037683,space,0.21482699998887256,None,,,,,,,,,025149,001,2026-06-20_17h09.30.113,bci_circle,,2026.1.1,119.68136031644595,2026-06-20 17h09.30.179028 +0200,
0,0,0,pics/feet.JPG,feet,0,0,0,0,0,0,0,1,3.2457198000047356,,,,,,,,,,0.23480159998871386,0.24185609997948632,3.2457198000047356,3.225553600001149,3.2331237999605946,3.2457198000047356,3.2457198000047356,3.2457198000047356,,,,,,,,,
