thisN,thisTrialN,thisRepN,pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,thisRow.t,notes,piloting,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_wait_screen.started,text_wait_screen.stopped,wait_screen.stopped,MI.started,move_circle.started,mi_circle.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,False,0.01787419998436235,0.025857899978291243,0.025857899978291243,0.3715020999952685,space,0.3357514000090305,None,,,,,,,,814599,001,2026-06-17_15h49.54.864,bci_circle,,2026.1.1,120.27716668507313,2026-06-17 15h49.54.938745 +0200,
0,0,0,pics/feet.JPG,feet,0,0,0,0,0,0,0,1,3.372919899993576,,,,,,,,,,0.37174509998294525,0.377033400000073,3.372919899993576,3.3618123999913223,3.3674357999989297,3.372919899993576,3.372919899993576,,,,,,,,,
