thisN,thisTrialN,thisRepN,pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,thisRow.t,notes,piloting,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_wait_screen.started,text_wait_screen.stopped,wait_screen.stopped,MI.started,move_circle.started,mi_circle.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,False,0.020188700000289828,0.02809879998676479,0.02809879998676479,0.6988160999899264,space,0.6645499000151176,None,,,,,,,,621526,001,2026-06-17_15h54.48.755,bci_circle,,2026.1.1,120.3511364734545,2026-06-17 15h54.48.829645 +0200,
0,0,0,pics/left_hand.JPG,left_hand,0,0,0,0,0,0,0,0,3.699996299983468,,,,,,,,,,0.6990551999770105,0.7043128999939654,3.699996299983468,3.6886565999884624,3.694116899976507,3.699996299983468,3.699996299983468,,,,,,,,,
