thisN,thisTrialN,thisRepN,pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,thisRow.t,notes,piloting,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_wait_screen.started,text_wait_screen.stopped,wait_screen.stopped,MI.started,move_circle.started,mi_circle.started,image_mi.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,False,0.005296700051985681,0.014210600056685507,0.014210600056685507,0.9271806000033394,space,0.9013747000135481,None,,,,,,,,,263348,001,2026-06-23_13h14.57.846,bci_circle,,2026.1.1,120.43592990240134,2026-06-23 13h14.57.910326 +0200,
0,0,0,pics/left_hand.JPG,left_hand,0,0,0,0,0,0,0,0,4.023980200057849,,,,,,,,,,0.9274383999872953,0.9332158999750391,4.023980200057849,3.9171853000298142,3.9237717000069097,4.023980200057849,4.023980200057849,4.023980200057849,,,,,,,,,
