thisN,thisTrialN,thisRepN,pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,thisRow.t,notes,piloting,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_wait_screen.started,text_wait_screen.stopped,wait_screen.stopped,MI.started,move_circle.started,mi_circle.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,False,0.021449799998663366,0.029428399982862175,0.029428399982862175,0.22596789998351596,space,0.18967289998545311,None,,,,,,,,154946,001,2026-06-17_16h00.35.704,bci_circle,,2026.1.1,119.70198992810799,2026-06-17 16h00.35.778849 +0200,
0,0,0,pics/right_hand.JPG, right_hand,0,0,0,0,0,0,0,3,3.232199499994749,,,,,,,,,,0.2262378999730572,0.2376751999836415,3.232199499994749,3.2211827999853995,3.226653999998234,3.232199499994749,3.232199499994749,,,,,,,,,
