77.4432 	EXP 	New trial (rep=4, index=16): <Trial 16 (16 in rep 4) data={'pic_name': 'pics/left_hand.JPG', 'class_mi': 'left_hand', 'thisN': 16, 'thisTrialN': 16, 'thisRepN': 4}>
77.4510 	EXP 	move_circle: autoDraw = False
77.4510 	EXP 	mi_circle: autoDraw = False
77.4510 	EXP 	image_mi: autoDraw = False
77.4510 	EXP 	move_circle: autoDraw = False
77.4510 	EXP 	mi_circle: autoDraw = False
77.4510 	EXP 	image_mi: autoDraw = False
77.4510 	EXP 	image_mi: image = 'pics/left_hand.JPG'
77.4510 	EXP 	move_circle: autoDraw = True
77.4510 	EXP 	mi_circle: autoDraw = True
77.4510 	EXP 	image_mi: autoDraw = True
81.9350 	EXP 	New trial (rep=5, index=17): <Trial 17 (17 in rep 5) data={'pic_name': 'pics/left_hand.JPG', 'class_mi': 'left_hand', 'thisN': 17, 'thisTrialN': 17, 'thisRepN': 5}>
81.9430 	EXP 	move_circle: autoDraw = False
81.9430 	EXP 	mi_circle: autoDraw = False
81.9430 	EXP 	image_mi: autoDraw = False
81.9430 	EXP 	move_circle: autoDraw = False
81.9430 	EXP 	mi_circle: autoDraw = False
81.9430 	EXP 	image_mi: autoDraw = False
81.9430 	EXP 	image_mi: image = 'pics/left_hand.JPG'
81.9430 	EXP 	move_circle: autoDraw = True
81.9430 	EXP 	mi_circle: autoDraw = True
81.9430 	EXP 	image_mi: autoDraw = True
86.4270 	EXP 	New trial (rep=5, index=18): <Trial 18 (18 in rep 5) data={'pic_name': 'pics/none.JPG', 'class_mi': 'rest', 'thisN': 18, 'thisTrialN': 18, 'thisRepN': 5}>
86.4344 	EXP 	move_circle: autoDraw = False
86.4344 	EXP 	mi_circle: autoDraw = False
86.4344 	EXP 	image_mi: autoDraw = False
86.4344 	EXP 	move_circle: autoDraw = False
86.4344 	EXP 	mi_circle: autoDraw = False
86.4344 	EXP 	image_mi: autoDraw = False
86.4344 	EXP 	image_mi: image = 'pics/none.JPG'
86.4344 	EXP 	move_circle: autoDraw = True
86.4344 	EXP 	mi_circle: autoDraw = True
86.4344 	EXP 	image_mi: autoDraw = True
90.9187 	EXP 	New trial (rep=5, index=19): <Trial 19 (19 in rep 5) data={'pic_name': 'pics/feet.JPG', 'class_mi': 'feet', 'thisN': 19, 'thisTrialN': 19, 'thisRepN': 5}>
90.9265 	EXP 	move_circle: autoDraw = False
90.9265 	EXP 	mi_circle: autoDraw = False
90.9265 	EXP 	image_mi: autoDraw = False
90.9265 	EXP 	move_circle: autoDraw = False
90.9265 	EXP 	mi_circle: autoDraw = False
90.9265 	EXP 	image_mi: autoDraw = False
90.9265 	EXP 	image_mi: image = 'pics/feet.JPG'
90.9265 	EXP 	move_circle: autoDraw = True
90.9265 	EXP 	mi_circle: autoDraw = True
90.9265 	EXP 	image_mi: autoDraw = True
95.4112 	EXP 	New trial (rep=2, index=20): <Trial 20 (20 in rep 2) data={'pic_name': 'pics/right_hand.JPG', 'class_mi': ' right_hand', 'thisN': 20, 'thisTrialN': 20, 'thisRepN': 2}>
95.4184 	EXP 	move_circle: autoDraw = False
95.4184 	EXP 	mi_circle: autoDraw = False
95.4184 	EXP 	image_mi: autoDraw = False
95.4184 	EXP 	move_circle: autoDraw = False
95.4184 	EXP 	mi_circle: autoDraw = False
95.4184 	EXP 	image_mi: autoDraw = False
95.4184 	EXP 	image_mi: image = 'pics/right_hand.JPG'
95.4184 	EXP 	move_circle: autoDraw = True
95.4184 	EXP 	mi_circle: autoDraw = True
95.4184 	EXP 	image_mi: autoDraw = True
99.9030 	EXP 	New trial (rep=6, index=21): <Trial 21 (21 in rep 6) data={'pic_name': 'pics/none.JPG', 'class_mi': 'rest', 'thisN': 21, 'thisTrialN': 21, 'thisRepN': 6}>
99.9102 	EXP 	move_circle: autoDraw = False
99.9102 	EXP 	mi_circle: autoDraw = False
99.9102 	EXP 	image_mi: autoDraw = False
99.9102 	EXP 	move_circle: autoDraw = False
99.9102 	EXP 	mi_circle: autoDraw = False
99.9102 	EXP 	image_mi: autoDraw = False
99.9102 	EXP 	image_mi: image = 'pics/none.JPG'
99.9102 	EXP 	move_circle: autoDraw = True
99.9102 	EXP 	mi_circle: autoDraw = True
99.9102 	EXP 	image_mi: autoDraw = True
104.3949 	EXP 	New trial (rep=6, index=22): <Trial 22 (22 in rep 6) data={'pic_name': 'pics/feet.JPG', 'class_mi': 'feet', 'thisN': 22, 'thisTrialN': 22, 'thisRepN': 6}>
104.4041 	EXP 	move_circle: autoDraw = False
104.4041 	EXP 	mi_circle: autoDraw = False
104.4041 	EXP 	image_mi: autoDraw = False
104.4041 	EXP 	move_circle: autoDraw = False
104.4041 	EXP 	mi_circle: autoDraw = False
104.4041 	EXP 	image_mi: autoDraw = False
104.4041 	EXP 	image_mi: image = 'pics/feet.JPG'
104.4041 	EXP 	move_circle: autoDraw = True
104.4041 	EXP 	mi_circle: autoDraw = True
104.4041 	EXP 	image_mi: autoDraw = True
108.8881 	EXP 	New trial (rep=3, index=23): <Trial 23 (23 in rep 3) data={'pic_name': 'pics/right_hand.JPG', 'class_mi': ' right_hand', 'thisN': 23, 'thisTrialN': 23, 'thisRepN': 3}>
108.8954 	EXP 	move_circle: autoDraw = False
108.8954 	EXP 	mi_circle: autoDraw = False
108.8954 	EXP 	image_mi: autoDraw = False
108.8954 	EXP 	move_circle: autoDraw = False
108.8954 	EXP 	mi_circle: autoDraw = False
108.8954 	EXP 	image_mi: autoDraw = False
108.8954 	EXP 	image_mi: image = 'pics/right_hand.JPG'
108.8954 	EXP 	move_circle: autoDraw = True
108.8954 	EXP 	mi_circle: autoDraw = True
