thisN,thisTrialN,thisRepN,pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,thisRow.t,notes,piloting,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_wait_screen.started,text_wait_screen.stopped,wait_screen.stopped,MI.started,move_circle.started,mi_circle.started,image_mi.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,False,0.02314849995309487,0.03185589995700866,0.03185589995700866,0.6518294999841601,space,0.6138188999611884,None,,,,,,,,,933448,001,2026-06-19_09h43.36.862,bci_circle,,2026.1.1,118.0874555784156,2026-06-19 09h43.36.977479 +0200,
0,0,0,pics/left_hand.JPG,left_hand,0,0,0,0,0,0,0,0,3.6713732999633066,,,,,,,,,,0.6521451000007801,0.6675735999597237,3.6713732999633066,3.6508340999716893,3.6588358999579214,3.6713732999633066,3.6713732999633066,3.6713732999633066,,,,,,,,,
