thisN,thisTrialN,thisRepN,pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,thisRow.t,notes,piloting,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_wait_screen.started,text_wait_screen.stopped,wait_screen.stopped,MI.started,move_circle.started,mi_circle.started,image_mi.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,False,0.0134412000188604,0.026143600000068545,0.026143600000068545,2.80835120001575,space,2.770761899999343,None,,,,,,,,,400457,001,2026-06-19_09h33.21.297,bci_circle,,2026.1.1,111.15483202543052,2026-06-19 09h33.21.409974 +0200,
0,0,0,pics/right_hand.JPG, right_hand,0,0,0,0,0,0,0,3,5.8262936000246555,,,,,,,,,,2.80877220002003,2.821797800017521,5.8262936000246555,5.8059088999871165,5.816188999975566,5.8262936000246555,5.8262936000246555,5.8262936000246555,,,,,,,,,
