thisN,thisTrialN,thisRepN,pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,thisRow.t,notes,piloting,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_wait_screen.started,text_wait_screen.stopped,wait_screen.stopped,MI.started,move_circle.started,mi_circle.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,False,0.014025599986780435,0.02186969999456778,0.02186969999456778,0.542528099991614,space,0.5114271999918856,None,,,,,,,,056223,001,2026-06-17_15h59.02.188,bci_circle,,2026.1.1,119.83424527929074,2026-06-17 15h59.02.254782 +0200,
0,0,0,pics/feet.JPG,feet,0,0,0,0,0,0,0,1,3.543025499995565,,,,,,,,,,0.5427706000045873,0.547585699998308,3.543025499995565,3.531573099986417,3.5369453000021167,3.543025499995565,3.543025499995565,,,,,,,,,
