thisN,thisTrialN,thisRepN,pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,thisRow.t,notes,piloting,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_wait_screen.started,text_wait_screen.stopped,wait_screen.stopped,MI.started,move_circle.started,mi_circle.started,image_mi.started,move_circle.stopped,mi_circle.stopped,image_mi.stopped,MI.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,False,0.023380299971904606,0.03137689997674897,0.03137689997674897,0.65302349999547,space,0.6106587999965996,None,,,,,,,,,,,,,381338,001,2026-06-19_22h39.33.015,bci_circle,,2026.1.1,119.50786658661238,2026-06-19 22h39.33.225032 +0200,
0,0,0,pics/feet.JPG,feet,0,0,0,0,0,0,0,1,3.663624799984973,,,,,,,,,,0.6532739999820478,0.658136399986688,3.663624799984973,3.6428972999565303,3.650740399956703,3.663624799984973,3.663624799984973,3.663624799984973,8.15768839995144,8.15768839995144,8.15768839995144,8.150249600003008,381338,001,2026-06-19_22h39.33.015,bci_circle,,2026.1.1,119.50786658661238,2026-06-19 22h39.33.225032 +0200,
1,1,0,pics/right_hand.JPG, right_hand,0,0,0,0,0,1,1,3,8.15768839995144,,,,,,,,,,,,,,8.151515199977439,8.15768839995144,8.15768839995144,8.15768839995144,12.662759199971333,12.662759199971333,12.662759199971333,12.642239199951291,381338,001,2026-06-19_22h39.33.015,bci_circle,,2026.1.1,119.50786658661238,2026-06-19 22h39.33.225032 +0200,
2,2,0,pics/none.JPG,rest,0,0,0,0,0,2,2,2,12.662759199971333,,,,,,,,,,,,,,12.656899499997962,12.662759199971333,12.662759199971333,12.662759199971333,17.158561099960934,17.158561099960934,17.158561099960934,17.150988099980168,381338,001,2026-06-19_22h39.33.015,bci_circle,,2026.1.1,119.50786658661238,2026-06-19 22h39.33.225032 +0200,
3,3,1,pics/right_hand.JPG, right_hand,0,0,0,0,1,3,3,3,17.158561099960934,,,,,,,,,,,,,,17.152329200005624,17.158561099960934,17.158561099960934,17.158561099960934,21.649360099982005,21.649360099982005,21.649360099982005,21.641475799959153,381338,001,2026-06-19_22h39.33.015,bci_circle,,2026.1.1,119.50786658661238,2026-06-19 22h39.33.225032 +0200,
4,4,1,pics/feet.JPG,feet,,,,,1,4,4,1,21.649360099982005,,,,,,,,,,,,,,21.643665099982172,21.649360099982005,21.649360099982005,21.649360099982005,,,,,,,,,,,,,
