thisN,thisTrialN,thisRepN,pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,thisRow.t,notes,piloting,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_wait_screen.started,text_wait_screen.stopped,wait_screen.stopped,MI.started,move_circle.started,mi_circle.started,image_mi.started,MI.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,False,0.02794010005891323,0.035801100078970194,0.035801100078970194,0.24027579999528825,space,0.19148479995783418,None,,,,,,,,,,218535,001,2026-06-23_13h28.14.867,bci_circle,,2026.1.1,120.26704101111285,2026-06-23 13h28.14.954106 +0200,
0,0,0,pics/feet.JPG,feet,0,0,0,0,0,0,0,1,3.268892200081609,,,,,,,,,,0.2405356999952346,0.2523143000435084,3.268892200081609,3.2360022000502795,3.243508300045505,3.268892200081609,3.268892200081609,3.268892200081609,9.92201560002286,218535,001,2026-06-23_13h28.14.867,bci_circle,,2026.1.1,120.26704101111285,2026-06-23 13h28.14.954106 +0200,
1,1,0,pics/right_hand.JPG, right_hand,0,0,0,0,0,1,1,3,9.929452400072478,,,,,,,,,,,,,,9.923301000031643,9.929452400072478,9.929452400072478,9.929452400072478,16.582175699993968,218535,001,2026-06-23_13h28.14.867,bci_circle,,2026.1.1,120.26704101111285,2026-06-23 13h28.14.954106 +0200,
2,2,1,pics/right_hand.JPG, right_hand,,,,,1,2,2,3,16.589530600002035,,,,,,,,,,,,,,16.58359970001038,16.589530600002035,16.589530600002035,16.589530600002035,,,,,,,,,,
