thisN,thisTrialN,thisRepN,pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,thisRow.t,notes,piloting,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_wait_screen.started,text_wait_screen.stopped,wait_screen.stopped,MI.started,move_circle.started,mi_circle.started,image_mi.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,False,0.022907899983692914,0.03415389999281615,0.03415389999281615,1.3723289999761619,space,1.3373632000293583,None,,,,,,,,,579487,001,2026-06-19_09h31.39.694,bci_circle,,2026.1.1,117.40768535005905,2026-06-19 09h31.39.802255 +0200,
0,0,0,pics/right_hand.JPG, right_hand,0,0,0,0,0,0,0,3,4.384622099983972,,,,,,,,,,1.3728264999808744,1.3805102999904193,4.384622099983972,4.3640670999884605,4.374913499981631,4.384622099983972,4.384622099983972,4.384622099983972,,,,,,,,,
