thisN,thisTrialN,thisRepN,pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,thisRow.t,notes,piloting,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_wait_screen.started,text_wait_screen.stopped,wait_screen.stopped,MI.started,move_circle.started,mi_circle.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,False,0.0046919999876990914,0.013553900003898889,0.013553900003898889,0.8012310999911278,space,0.778865100000985,None,,,,,,,,902706,001,2026-06-17_16h20.10.352,bci_circle,,2026.1.1,119.7768317948939,2026-06-17 16h20.10.410330 +0200,
0,0,0,pics/left_hand.JPG,left_hand,0,0,0,0,0,0,0,0,3.8018574999878183,,,,,,,,,,0.8014953999954741,0.8066940999997314,3.8018574999878183,3.790832099999534,3.7963068999815732,3.8018574999878183,3.8018574999878183,,,,,,,,,
