thisN,thisTrialN,thisRepN,pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,thisRow.t,notes,piloting,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_wait_screen.started,text_wait_screen.stopped,wait_screen.stopped,MI.started,move_circle.started,mi_circle.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,False,0.009158800006844103,0.017817399988416582,0.017817399988416582,0.20654740001191385,space,0.17620289998012595,None,,,,,,,,156766,001,2026-06-17_16h23.24.136,bci_circle,,2026.1.1,120.07944455036477,2026-06-17 16h23.24.202791 +0200,
0,0,0,pics/feet.JPG,feet,0,0,0,0,0,0,0,1,3.2123372000060044,,,,,,,,,,0.20693019998725504,0.21767899999395013,3.2123372000060044,3.201293899997836,3.206838099984452,3.2123372000060044,3.2123372000060044,,,,,,,,,
