pic_name,class_mi,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,thisRow.t,notes,pre_run.started,text_pre_run.started,key_resp_start.started,pre_run.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,pre_cue.started,hor_line_precue.started,ver_line_precue.started,hor_line_precue.stopped,ver_line_precue.stopped,pre_cue.stopped,cue.started,hor_line_cue.started,ver_line_cue.started,image_cue.started,hor_line_cue.stopped,ver_line_cue.stopped,image_cue.stopped,cue.stopped,MI.started,image_mi.started,image_mi.stopped,MI.stopped,pause.started,text_pause.started,text_pause.stopped,pause.stopped,post_run.started,text_post_run.started,key_resp_end.started,post_run.stopped,key_resp_end.keys,key_resp_end.rt,key_resp_end.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,0.03747439943253994,0.07054539956152439,0.07054539956152439,1.593606499955058,space,1.3705096999183297,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198626,001,2024-06-07_10h17.37.733,bci_racingteam,2024.1.5,None,2024-06-07 10h17.46.530410 +0200,
pics/foot.png,foot,0,0,0,0,1.6371477991342545,,,,,,,,,1.610240699723363,1.6371477991342545,1.6371477991342545,2.7039551995694637,2.7039551995694637,2.6213182993233204,2.621363800019026,2.7039551995694637,2.7039551995694637,2.7039551995694637,3.7536887992173433,3.7536887992173433,3.7536887992173433,3.6880076993256807,3.6880559995770454,3.7536887992173433,7.753617599606514,7.737797099165618,7.737841899506748,7.753617599606514,11.75351749919355,11.737767099402845,,,,,,,,198626,001,2024-06-07_10h17.37.733,bci_racingteam,2024.1.5,None,2024-06-07 10h17.46.530410 +0200,
pics/hand.png,hand,0,1,1,1,11.75351749919355,,,,,,,,,11.738446199335158,11.75351749919355,11.75351749919355,12.803518399596214,12.803518399596214,12.737668599933386,12.737711899913847,12.803518399596214,12.803518399596214,12.803518399596214,13.85349449981004,13.85349449981004,13.85349449981004,13.78776909969747,13.787813499569893,13.85349449981004,17.85336249973625,17.837587099522352,17.83765359967947,17.85336249973625,21.85322599951178,21.83749259915203,,,,,,,,198626,001,2024-06-07_10h17.37.733,bci_racingteam,2024.1.5,None,2024-06-07 10h17.46.530410 +0200,
pics/foot.png,foot,1,0,2,0,21.85322599951178,,,,,,,,,21.83815379999578,21.85322599951178,21.85322599951178,22.90319939982146,22.90319939982146,22.837429999373853,22.83747289981693,22.90319939982146,22.90319939982146,22.90319939982146,23.953477599658072,23.953477599658072,23.953477599658072,23.88742119912058,23.887465299107134,23.953477599658072,27.953196599148214,27.937615799717605,27.93768099974841,27.953196599148214,31.953062299638987,31.937363700009882,,,,,,,,198626,001,2024-06-07_10h17.37.733,bci_racingteam,2024.1.5,None,2024-06-07 10h17.46.530410 +0200,
pics/hand.png,hand,1,1,3,1,31.953062299638987,,,,,,,,,31.938094599172473,31.953062299638987,31.953062299638987,33.019755399785936,33.019755399785936,32.937618299387395,32.93768539931625,33.019755399785936,33.019755399785936,33.019755399785936,34.06958889961243,34.06958889961243,34.06958889961243,34.00415839999914,34.00420369952917,34.06958889961243,38.069474999792874,38.05367669928819,38.05372109916061,38.069474999792874,42.06937609985471,42.05353489983827,,,,,,,,198626,001,2024-06-07_10h17.37.733,bci_racingteam,2024.1.5,None,2024-06-07 10h17.46.530410 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.05366719979793,42.06937609985471,42.06937609985471,43.20410509966314,space,1.1268879994750023,None,198626,001,2024-06-07_10h17.37.733,bci_racingteam,2024.1.5,None,2024-06-07 10h17.46.530410 +0200,
