pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,thisRow.t,notes,pre_run.started,text_pre_run.started,key_resp_start.started,pre_run.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_2.started,text_2.stopped,wait_screen.stopped,pre_cue.started,hor_line_precue.started,ver_line_precue.started,hor_line_precue.stopped,ver_line_precue.stopped,pre_cue.stopped,MI.started,image_mi.started,image_mi.stopped,MI.stopped,pause.started,text_pause.started,text_pause.stopped,pause.stopped,run_break.started,text.started,key_resp.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,0.01623120065778494,0.0325872004032135,0.0325872004032135,0.8330824002623558,lalt,0.709909999743104,None,,,,,,,,,,,,,,,,,,,,,,608367,001,2024-06-07_11h16.24.066,bci_racingteam,2024.1.5,None,2024-06-07 11h16.36.018463 +0200,
pics/hand.png,hand,0,0,0,0,0,0,0,1,3.949187600053847,,,,,,,,,0.8345234002918005,0.8493114002048969,3.949187600053847,3.8329799007624388,3.940808200277388,3.949187600053847,3.949187600053847,5.985743400640786,5.985743400640786,5.939258700236678,5.939284800551832,5.985743400640786,10.49904360063374,10.482871300540864,10.482900900766253,10.49904360063374,12.998915400356054,12.982807700522244,,,,608367,001,2024-06-07_11h16.24.066,bci_racingteam,2024.1.5,None,2024-06-07 11h16.36.018463 +0200,
pics/foot.png,foot,0,0,0,0,0,1,1,0,12.998915400356054,,,,,,,,,,,,,12.983204000629485,12.998915400356054,12.998915400356054,15.03221240080893,15.03221240080893,14.982748900540173,14.982774400152266,15.03221240080893,19.532074600458145,19.515950800850987,19.515976700000465,19.532074600458145,22.03197320085019,22.015865900553763,,,,608367,001,2024-06-07_11h16.24.066,bci_racingteam,2024.1.5,None,2024-06-07 11h16.36.018463 +0200,
pics/foot.png,foot,0,0,0,0,1,0,2,0,22.03197320085019,,,,,,,,,,,,,22.016261300072074,22.03197320085019,22.03197320085019,24.08500590082258,24.08500590082258,24.031168000772595,24.031207600608468,24.08500590082258,28.617055400274694,28.586309500038624,28.586333299987018,28.617055400274694,31.150227000005543,31.11598590016365,,,,608367,001,2024-06-07_11h16.24.066,bci_racingteam,2024.1.5,None,2024-06-07 11h16.36.018463 +0200,
pics/hand.png,hand,0,0,0,0,1,1,3,1,31.150227000005543,,,,,,,,,,,,,31.116416800767183,31.150227000005543,31.150227000005543,33.18077370058745,33.18077370058745,33.14509220048785,33.145119599998,33.18077370058745,37.68164290022105,37.66572520043701,37.6657665008679,37.68164290022105,40.181536700576544,40.16541610006243,,,,608367,001,2024-06-07_11h16.24.066,bci_racingteam,2024.1.5,None,2024-06-07 11h16.36.018463 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.16552870068699,40.181536700576544,40.181536700576544,,,,,,,,
