pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_2.started,wait_screen.stopped,pre_cue.started,hor_line_precue.started,ver_line_precue.started,hor_line_precue.stopped,ver_line_precue.stopped,pre_cue.stopped,MI.started,image_mi.started,polygon.started,polygon_2.started,polygon_3.started,polygon_4.started,image_mi.stopped,polygon.stopped,polygon_2.stopped,polygon_3.stopped,polygon_4.stopped,MI.stopped,pause.started,text_pause.started,text_pause.stopped,pause.stopped,run_break.started,text.started,key_resp.started,run_break.stopped,key_resp.keys,key_resp.rt,key_resp.duration,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
pics/right_foot.JPG,right_foot,0,0,0,0,2,1,9,3,86.1462223000126,,,,,,,,,,,,86.13431919994764,86.1462223000126,86.1462223000126,88.1588528000284,88.1588528000284,88.13486009999178,88.13489200000186,88.1588528000284,88.1588528000284,88.1588528000284,88.1588528000284,88.1588528000284,92.6800554000074,92.6800554000074,92.6800554000074,92.6800554000074,92.6800554000074,92.66531359998044,92.66534489998594,92.6800554000074,95.1793822000036,95.16842200001702,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/left_hand.JPG,left_hand,0,0,0,0,2,2,10,1,95.1793822000036,,,,,,,,,,,,95.16880570002832,95.1793822000036,95.1793822000036,97.19200040004216,97.19200040004216,97.16748449997976,97.16751459997613,97.19200040004216,97.19200040004216,97.19200040004216,97.19200040004216,97.19200040004216,101.69571390002966,101.69571390002966,101.69571390002966,101.69571390002966,101.69571390002966,101.6853311000159,101.68536280002445,101.69571390002966,104.19562689994927,104.1833578000078,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/mental_singing.JPG,mental_singing,0,0,0,0,2,3,11,2,104.19562689994927,,,,,,,,,,,,104.18373599997722,104.19562689994927,104.19562689994927,106.20833829999901,106.20833829999901,106.18385809997562,106.18388110003434,106.20833829999901,106.20833829999901,106.20833829999901,106.20833829999901,106.20833829999901,110.71274660003837,110.71274660003837,110.71274660003837,110.71274660003837,110.71274660003837,110.69911739998497,110.69915320002474,110.71274660003837,113.21208660001867,113.2010437999852,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/left_hand.JPG,left_hand,0,0,0,0,3,0,12,1,113.21208660001867,,,,,,,,,,,,113.20149949996267,113.21208660001867,113.21208660001867,115.2248747999547,115.2248747999547,115.19967330002692,115.19969839998521,115.2248747999547,115.2248747999547,115.2248747999547,115.2248747999547,115.2248747999547,119.74583879997954,119.74583879997954,119.74583879997954,119.74583879997954,119.74583879997954,119.72029229998589,119.72033269994427,119.74583879997954,122.24518129997887,122.23285649996251,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/left_foot.JPG,left_foot,0,0,0,0,3,1,13,0,122.24518129997887,,,,,,,,,,,,122.23323340003844,122.24518129997887,122.24518129997887,124.25770680001006,124.25770680001006,124.23334519995842,124.23337000003085,124.25770680001006,124.25770680001006,124.25770680001006,124.25770680001006,124.25770680001006,128.7748178000329,128.7748178000329,128.7748178000329,128.7748178000329,128.7748178000329,128.75325019995216,128.75327710004058,128.7748178000329,131.27812170004472,131.26774869998917,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/mental_singing.JPG,mental_singing,0,0,0,0,3,2,14,2,131.27812170004472,,,,,,,,,,,,131.26816199999303,131.27812170004472,131.27812170004472,133.29078829998616,133.29078829998616,133.26628049998544,133.26630460005254,133.29078829998616,133.29078829998616,133.29078829998616,133.29078829998616,133.29078829998616,137.81179119995795,137.81179119995795,137.81179119995795,137.81179119995795,137.81179119995795,137.79653589997906,137.7965617000591,137.81179119995795,140.31120889994781,140.30058759998064,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/left_hand.JPG,left_hand,0,0,0,0,3,3,15,1,140.31120889994781,,,,,,,,,,,,140.30101469997317,140.31120889994781,140.31120889994781,142.3238177000312,142.3238177000312,142.29878559999634,142.29880880005658,142.3238177000312,142.3238177000312,142.3238177000312,142.3238177000312,142.3238177000312,146.82827569998335,146.82827569998335,146.82827569998335,146.82827569998335,146.82827569998335,146.81747550005093,146.81751129997429,146.82827569998335,149.32766429998446,149.31596260005608,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/right_foot.JPG,right_foot,0,0,0,0,4,0,16,3,149.32766429998446,,,,,,,,,,,,149.31633339996915,149.32766429998446,149.32766429998446,151.34021479997318,151.34021479997318,151.31557049998082,151.3156047000084,151.34021479997318,151.34021479997318,151.34021479997318,151.34021479997318,151.34021479997318,155.84461989998817,155.84461989998817,155.84461989998817,155.84461989998817,155.84461989998817,155.83050299994648,155.83053609996568,155.84461989998817,158.34410460002255,158.33233540004585,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/right_foot.JPG,right_foot,0,0,0,0,4,1,17,3,158.34410460002255,,,,,,,,,,,,158.33282280003186,158.34410460002255,158.34410460002255,160.35664120002184,160.35664120002184,160.33164129999932,160.33166629995685,160.35664120002184,160.35664120002184,160.35664120002184,160.35664120002184,160.35664120002184,164.86072869994678,164.86072869994678,164.86072869994678,164.86072869994678,164.86072869994678,164.84592600003816,164.8459506999934,164.86072869994678,167.3605161999585,167.348150899983,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/left_hand.JPG,left_hand,0,0,0,0,4,2,18,1,167.3605161999585,,,,,,,,,,,,167.34860979998484,167.3605161999585,167.3605161999585,169.37302269996144,169.37302269996144,169.34856559999753,169.3485891999444,169.37302269996144,169.37302269996144,169.37302269996144,169.37302269996144,169.37302269996144,173.87684220005758,173.87684220005758,173.87684220005758,173.87684220005758,173.87684220005758,173.86582559999079,173.86585179995745,173.87684220005758,176.37794260005467,176.3645207999507,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
