pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_2.started,wait_screen.stopped,pre_cue.started,hor_line_precue.started,ver_line_precue.started,hor_line_precue.stopped,ver_line_precue.stopped,pre_cue.stopped,MI.started,image_mi.started,polygon.started,polygon_2.started,polygon_3.started,polygon_4.started,image_mi.stopped,polygon.stopped,polygon_2.stopped,polygon_3.stopped,polygon_4.stopped,MI.stopped,pause.started,text_pause.started,text_pause.stopped,pause.stopped,run_break.started,text.started,key_resp.started,run_break.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
pics/mental_singing.JPG,mental_singing,0,0,0,0,2,1,9,2,89.41217490006238,,,,,,,,,,,,89.3965959000634,89.41217490006238,89.41217490006238,91.43088440003339,91.43088440003339,91.3982511999784,91.39827780006453,91.43088440003339,91.43088440003339,91.43088440003339,91.43088440003339,91.43088440003339,95.93535330006853,95.93535330006853,95.93535330006853,95.93535330006853,95.93535330006853,95.92054880002979,95.92057469999418,95.93535330006853,98.4377555999672,98.42172920005396,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/mental_singing.JPG,mental_singing,0,0,0,0,2,2,10,2,98.4377555999672,,,,,,,,,,,,98.42219189996831,98.4377555999672,98.4377555999672,100.45656670001335,100.45656670001335,100.42397710005753,100.42401640000753,100.45656670001335,100.45656670001335,100.45656670001335,100.45656670001335,100.45656670001335,104.96100490004756,104.96100490004756,104.96100490004756,104.96100490004756,104.96100490004756,104.94607710000128,104.94611490005627,104.96100490004756,107.46342200005893,107.44731720001437,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/right_foot.JPG,right_foot,0,0,0,0,2,3,11,3,107.46342200005893,,,,,,,,,,,,107.44780620001256,107.46342200005893,107.46342200005893,109.482100800029,109.482100800029,109.44980179995764,109.44983609998599,109.482100800029,109.482100800029,109.482100800029,109.482100800029,109.482100800029,113.98637399997097,113.98637399997097,113.98637399997097,113.98637399997097,113.98637399997097,113.97188980004285,113.97193430003244,113.98637399997097,116.48898610007018,116.47294700006023,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/left_foot.JPG,left_foot,0,0,0,0,3,0,12,0,116.48898610007018,,,,,,,,,,,,116.47344119998161,116.48898610007018,116.48898610007018,118.5077517000027,118.5077517000027,118.47510499996133,118.47514170000795,118.5077517000027,118.5077517000027,118.5077517000027,118.5077517000027,118.5077517000027,123.01219819998369,123.01219819998369,123.01219819998369,123.01219819998369,123.01219819998369,122.99759509996511,122.99763420003,123.01219819998369,125.51466390001588,125.49860200006515,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/right_foot.JPG,right_foot,0,0,0,0,3,1,13,3,125.51466390001588,,,,,,,,,,,,125.49911990005057,125.51466390001588,125.51466390001588,127.53336050000507,127.53336050000507,127.50059810001403,127.50062139995862,127.53336050000507,127.53336050000507,127.53336050000507,127.53336050000507,127.53336050000507,132.03777759999502,132.03777759999502,132.03777759999502,132.03777759999502,132.03777759999502,132.0231322000036,132.023164800019,132.03777759999502,134.54045570001472,134.52435359999072,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/right_foot.JPG,right_foot,0,0,0,0,3,2,14,3,134.54045570001472,,,,,,,,,,,,134.52483460004441,134.54045570001472,134.54045570001472,136.54216509999242,136.54216509999242,136.52611540001817,136.52614049997646,136.54216509999242,136.54216509999242,136.54216509999242,136.54216509999242,136.54216509999242,141.046735299984,141.046735299984,141.046735299984,141.046735299984,141.046735299984,141.03175229998305,141.03178379999008,141.046735299984,143.5492175000254,143.5337509000674,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/left_hand.JPG,left_hand,0,0,0,0,3,3,15,1,143.5492175000254,,,,,,,,,,,,143.53432840004098,143.5492175000254,143.5492175000254,145.56791940005496,145.56791940005496,145.53572230006102,145.53576650004834,145.56791940005496,145.56791940005496,145.56791940005496,145.56791940005496,145.56791940005496,150.07235949998721,150.07235949998721,150.07235949998721,150.07235949998721,150.07235949998721,150.05741780006792,150.05745490000118,150.07235949998721,152.57482510001864,152.55866730003618,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/mental_singing.JPG,mental_singing,0,0,0,0,4,0,16,2,152.57482510001864,,,,,,,,,,,,152.55906710005365,152.57482510001864,152.57482510001864,154.5934928000206,154.5934928000206,154.56077890004963,154.56080440001097,154.5934928000206,154.5934928000206,154.5934928000206,154.5934928000206,154.5934928000206,159.098090399988,159.098090399988,159.098090399988,159.098090399988,159.098090399988,159.08245180000085,159.08247939997818,159.098090399988,161.60045809997246,161.58432240004186,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/left_hand.JPG,left_hand,0,0,0,0,4,1,17,1,161.60045809997246,,,,,,,,,,,,161.58471690001898,161.60045809997246,161.60045809997246,163.60241519997362,163.60241519997362,163.58636239997577,163.58638830005657,163.60241519997362,163.60241519997362,163.60241519997362,163.60241519997362,163.60241519997362,168.10698439995758,168.10698439995758,168.10698439995758,168.10698439995758,168.10698439995758,168.0920221999986,168.09205259999726,168.10698439995758,170.6153626999585,170.59402279998176,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/mental_singing.JPG,mental_singing,0,0,0,0,4,2,18,2,170.6153626999585,,,,,,,,,,,,170.59456650004722,170.6153626999585,170.6153626999585,172.6447385000065,172.6447385000065,172.61198609997518,172.61200950003695,172.6447385000065,172.6447385000065,172.6447385000065,172.6447385000065,172.6447385000065,177.1492917999858,177.1492917999858,177.1492917999858,177.1492917999858,177.1492917999858,177.13382450002246,177.1338523000013,177.1492917999858,179.65172870003153,179.63563200004864,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
