pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_2.started,wait_screen.stopped,pre_cue.started,hor_line_precue.started,ver_line_precue.started,hor_line_precue.stopped,ver_line_precue.stopped,pre_cue.stopped,MI.started,image_mi.started,polygon_2.started,polygon_3.started,polygon.started,image_mi.stopped,polygon_2.stopped,polygon_3.stopped,polygon.stopped,MI.stopped,pause.started,text_pause.started,text_pause.stopped,pause.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,0.024271700000099372,0.040585200000350596,0.040585200000350596,0.3608736999995017,space,0.35118770000190125,None,,,,,,,,,,,,,,,,,,,,,,,,196193,001,2024-10-17_14h33.10.022,online_paradigm,2024.1.2,None,2024-10-17 14h33.15.784334 +0200,
pics/mental_singing.JPG,mental_singing,0,0,0,0,0,0,0,3,3.3850223000008555,,,,,,,,,0.3618370000003779,0.38464980000208016,3.3612996000010753,3.367031900001166,3.3850223000008555,3.3850223000008555,5.400843999999779,5.400843999999779,5.374464799999259,5.374493600000278,5.400843999999779,5.400843999999779,5.400843999999779,5.400843999999779,9.91127939999933,9.91127939999933,9.91127939999933,9.91127939999933,9.89289959999951,9.892925500000274,9.91127939999933,12.418829400001414,12.406090000000404,196193,001,2024-10-17_14h33.10.022,online_paradigm,2024.1.2,None,2024-10-17 14h33.15.784334 +0200,
,,,,,,,,,,12.418829400001414,,,,,,,,,,,,12.406460199999856,12.418829400001414,12.418829400001414,14.42358520000198,14.42358520000198,14.407034100000601,14.407059500001196,14.42358520000198,14.42358520000198,14.42358520000198,14.42358520000198,,,,,,,,,,,,,,,,,
